match_id,match_date,season,matchweek,matchweek_num,referee,home_team,away_team,home_goals,away_goals,goal_difference,home_xg,away_xg,home_non_penalty_xg,away_non_penalty_xg,home_xg_against,away_xg_against,home_post_shot_xg,away_post_shot_xg,home_goals_minus_xg,away_goals_minus_xg,home_post_shot_xg_diff,away_post_shot_xg_diff,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_avg_shot_distance,away_avg_shot_distance,home_shots_on_target_against,away_shots_on_target_against,home_saves,away_saves,home_clean_sheets,away_clean_sheets,home_possession,away_possession,home_free_kicks,away_free_kicks,home_penalties_scored,away_penalties_scored,home_penalties_attempted,away_penalties_attempted,home_passes_completed,away_passes_completed,home_passes_attempted,away_passes_attempted,home_total_distance_progressed,away_total_distance_progressed,home_progressive_distance,away_progressive_distance,home_progressive_carries,away_progressive_carries,home_assists,away_assists,home_expected_assisted_goals,away_expected_assisted_goals,home_expected_assists,away_expected_assists,home_key_passes,away_key_passes,home_shot_creating_actions,away_shot_creating_actions,home_goal_creating_actions,away_goal_creating_actions,home_miscontrols,away_miscontrols,home_dispossessed,away_dispossessed,home_recoveries,away_recoveries,home_tackles,away_tackles,home_tackles_won,away_tackles_won,home_interceptions,away_interceptions,home_defensive_actions,away_defensive_actions,home_blocks,away_blocks,home_clearances,away_clearances,result,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,result_numeric,shots_difference,shots_on_target_difference,possession_difference,xg_difference,npxg_difference,post_shot_xg_difference,saves_difference,clean_sheets_difference,home_shot_efficiency,away_shot_efficiency,home_shot_accuracy,away_shot_accuracy,b365_prob_home,b365_prob_draw,b365_prob_away,b365_prob_home_norm,b365_prob_draw_norm,b365_prob_away_norm,b365_prob_over25,b365_prob_under25,b365_prob_over25_norm,b365_prob_under25_norm,home_points,away_points,home_cum,away_cum,home_rank_proxy,away_rank_proxy,rank_difference,home_points_last5,home_goals_for_last5,home_goals_against_last5,home_goal_diff_last5,home_wins_last5,home_draws_last5,home_losses_last5,home_form_index,home_avg_shots_last5,home_avg_sot_last5,home_avg_xg_last5,home_avg_poss_last5,away_points_last5,away_goals_for_last5,away_goals_against_last5,away_goal_diff_last5,away_wins_last5,away_draws_last5,away_losses_last5,away_form_index,away_avg_shots_last5,away_avg_sot_last5,away_avg_xg_last5,away_avg_poss_last5
2024-03-02_newcastle_united_wolverhampton_wanderers,2024-03-02,2024,Matchweek 27,27,Tim Robinson,newcastle united,wolverhampton wanderers,3,0,3,2.1,0.8,2.1,0.8,0.8,2.1,0.4,3.6,0.9,-0.8,0.4,0.7,14.0,12.0,6.0,3.0,16.3,15.9,3.0,6.0,3.0,3.0,1.0,0.0,44,56,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,9.0,6951.0,8298.0,2639.0,2301.0,17.0,14.0,1.0,0.0,1.2,0.7,1.2,0.4,11.0,10.0,27.0,22.0,5.0,0.0,16.0,15.0,3.0,13.0,381.0,515.0,19.0,8.0,8.0,7.0,5.0,11.0,24.0,19.0,12.0,16.0,17.0,15.0,H,8,11,3,5,0,1,0,0,1,2.0,3.0,-12,1.3,1.3,-3.2,0.0,1.0,0.21428571428571427,0.0,0.42857142857142855,0.25,0.5235602094240838,0.25,0.2777777777777778,0.49799419006778256,0.23779222575736617,0.2642135841748513,0.6369426751592356,0.425531914893617,0.5994897959183673,0.4005102040816326,3,0,29,17,3,12,-9,5.0,12.0,12.0,0.0,1.0,2.0,2.0,5.0,15.8,5.2,2.06,50.2,4.0,10.0,7.0,3.0,1.0,1.0,3.0,4.0,11.2,4.8,1.6199999999999999,37.8
2024-03-02_nottingham_forest_liverpool,2024-03-02,2024,Matchweek 27,27,Paul Tierney,nottingham forest,liverpool,0,1,-1,1.0,2.0,1.0,2.0,2.0,1.0,0.2,1.2,-1.0,-1.0,-0.8,1.2,8.0,22.0,2.0,1.0,19.3,14.6,1.0,2.0,0.0,2.0,0.0,1.0,31,69,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,23.0,7.0,3703.0,10442.0,1649.0,3342.0,12.0,32.0,0.0,1.0,0.9,1.5,0.3,1.6,6.0,18.0,14.0,37.0,0.0,1.0,14.0,26.0,7.0,12.0,202.0,603.0,20.0,20.0,10.0,14.0,11.0,7.0,31.0,27.0,17.0,12.0,27.0,12.0,A,11,12,3,12,2,2,0,0,-1,-14.0,1.0,-38,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.045454545454545456,0.25,0.045454545454545456,0.16666666666666666,0.23094688221709006,0.6535947712418301,0.15854770503220061,0.21969658895916944,0.6217557060086298,0.6756756756756757,0.3846153846153846,0.6372549019607844,0.3627450980392157,0,3,15,28,15,5,10,6.0,7.0,7.0,0.0,2.0,0.0,3.0,6.0,11.4,3.6,1.3,38.0,3.0,12.0,4.0,8.0,1.0,0.0,4.0,3.0,16.0,5.4,1.7,63.2
2024-03-02_tottenham_hotspur_crystal_palace,2024-03-02,2024,Matchweek 27,27,John Brooks,tottenham hotspur,crystal palace,3,1,2,1.9,0.3,1.9,0.3,0.3,1.9,0.6,2.6,1.1,0.7,-0.4,-0.4,14.0,4.0,6.0,1.0,13.5,18.6,1.0,6.0,0.0,3.0,0.0,0.0,78,22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,26.0,11834.0,3476.0,3669.0,1672.0,38.0,4.0,3.0,0.0,1.8,0.2,1.6,0.2,12.0,2.0,24.0,7.0,4.0,2.0,15.0,14.0,6.0,3.0,752.0,167.0,18.0,16.0,11.0,7.0,5.0,13.0,23.0,29.0,15.0,9.0,9.0,32.0,H,7,16,11,1,1,2,0,0,1,10.0,5.0,56,1.5999999999999999,1.5999999999999999,-2.0,-3.0,0.0,0.21428571428571427,0.25,0.42857142857142855,0.25,0.6666666666666666,0.23094688221709006,0.15384615384615385,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.6535947712418301,0.4166666666666667,0.6106870229007634,0.3893129770992367,3,0,30,13,2,17,-15,12.0,12.0,7.0,5.0,4.0,0.0,1.0,12.0,15.2,5.4,2.0599999999999996,63.6,13.0,4.0,15.0,-11.0,4.0,1.0,0.0,13.0,9.2,3.8,0.54,34.0
2024-03-03_burnley_bournemouth,2024-03-03,2024,Matchweek 27,27,David Coote,burnley,bournemouth,0,2,-2,1.5,1.1,1.5,1.1,1.1,1.5,0.5,0.5,-1.5,0.9,-1.5,0.5,20.0,10.0,5.0,3.0,18.9,15.1,3.0,5.0,1.0,5.0,0.0,1.0,74,26,1.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,25.0,27.0,8362.0,2898.0,2814.0,1485.0,31.0,9.0,0.0,2.0,1.1,1.1,1.4,0.5,14.0,8.0,38.0,19.0,0.0,4.0,16.0,18.0,13.0,15.0,523.0,130.0,19.0,20.0,10.0,9.0,2.0,9.0,21.0,29.0,16.0,10.0,13.0,36.0,A,8,13,7,2,2,4,0,0,-1,10.0,2.0,48,0.3999999999999999,0.3999999999999999,0.0,-4.0,-1.0,0.0,0.2,0.25,0.3,0.26666666666666666,0.2777777777777778,0.5128205128205129,0.2522231204527081,0.26273241713823764,0.48504446240905413,0.5882352941176471,0.47619047619047616,0.5526315789473685,0.4473684210526316,0,3,5,18,20,11,9,2.0,3.0,12.0,-9.0,0.0,2.0,3.0,2.0,12.4,3.2,1.1,45.0,8.0,7.0,9.0,-2.0,2.0,2.0,1.0,8.0,16.0,4.2,1.6,43.4
2024-03-03_manchester_city_manchester_united,2024-03-03,2024,Matchweek 27,27,Andy Madley,manchester city,manchester united,3,1,2,3.3,0.2,3.3,0.2,0.2,3.3,0.3,3.7,-0.3,0.8,-0.7,0.7,27.0,3.0,8.0,1.0,17.7,16.7,1.0,8.0,0.0,5.0,0.0,0.0,73,27,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,16.0,13155.0,4029.0,3400.0,1684.0,39.0,12.0,3.0,1.0,2.8,0.2,2.7,0.2,23.0,3.0,50.0,6.0,6.0,2.0,8.0,17.0,9.0,3.0,757.0,246.0,5.0,19.0,3.0,12.0,9.0,10.0,14.0,29.0,10.0,5.0,3.0,40.0,H,5,10,15,2,0,1,0,0,1,24.0,7.0,46,3.0999999999999996,3.0999999999999996,-3.4000000000000004,-5.0,0.0,0.1111111111111111,0.3333333333333333,0.2962962962962963,0.3333333333333333,0.8,0.17391304347826086,0.09090909090909091,0.7512991833704529,0.1633259094283593,0.08537490720118782,0.7352941176470588,0.3225806451612903,0.695067264573991,0.30493273542600896,3,0,34,22,1,8,-7,13.0,10.0,3.0,7.0,4.0,1.0,0.0,13.0,23.2,6.0,2.3,71.8,6.0,10.0,10.0,0.0,2.0,0.0,3.0,6.0,14.4,5.4,1.8,43.2
2024-03-04_sheffield_united_arsenal,2024-03-04,2024,Matchweek 27,27,Samuel Barrott,sheffield united,arsenal,0,6,-6,0.2,2.3,0.2,2.3,2.3,0.2,2.2,0.0,-0.2,2.7,-2.8,0.0,4.0,22.0,0.0,9.0,21.8,15.6,9.0,0.0,4.0,0.0,0.0,1.0,20,80,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,24.0,5.0,2780.0,12638.0,1092.0,3289.0,5.0,29.0,0.0,4.0,0.2,1.4,0.1,2.1,3.0,18.0,6.0,36.0,0.0,8.0,9.0,6.0,2.0,9.0,147.0,839.0,14.0,7.0,7.0,6.0,14.0,4.0,28.0,11.0,4.0,4.0,33.0,7.0,A,11,4,0,7,1,0,0,0,-1,-18.0,-9.0,-60,-2.0999999999999996,-2.0999999999999996,2.2,4.0,-1.0,0.0,0.2727272727272727,0.0,0.4090909090909091,0.058823529411764705,0.14285714285714285,0.8474576271186441,0.05606842248167254,0.13616616888406188,0.8077654086342655,0.7142857142857143,0.3472222222222222,0.6728971962616822,0.32710280373831774,0,3,8,29,19,4,15,1.0,4.0,21.0,-17.0,0.0,1.0,4.0,1.0,12.2,2.8,1.4200000000000002,37.2,3.0,20.0,3.0,17.0,1.0,0.0,4.0,3.0,18.6,6.4,2.2,69.4
2024-03-09_arsenal_brentford,2024-03-09,2024,Matchweek 28,28,Robert Jones,arsenal,brentford,2,1,1,1.3,1.0,1.3,1.0,1.0,1.3,1.4,2.2,0.7,0.0,0.4,0.2,17.0,9.0,5.0,4.0,16.4,17.1,4.0,5.0,3.0,3.0,0.0,0.0,71,29,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,24.0,36.0,7288.0,3203.0,2781.0,1837.0,19.0,4.0,2.0,0.0,1.1,0.6,1.6,0.6,14.0,7.0,33.0,15.0,4.0,0.0,14.0,14.0,5.0,6.0,487.0,138.0,8.0,13.0,4.0,6.0,2.0,8.0,10.0,21.0,6.0,9.0,8.0,32.0,H,9,10,10,4,2,4,0,0,1,8.0,1.0,42,0.30000000000000004,0.30000000000000004,-0.8000000000000003,0.0,0.0,0.11764705882352941,0.1111111111111111,0.29411764705882354,0.4444444444444444,0.819672131147541,0.14285714285714285,0.09090909090909091,0.7780921584478578,0.13561034761519808,0.08629749393694423,0.6944444444444444,0.37037037037037035,0.6521739130434782,0.3478260869565217,3,0,35,10,2,15,-13,12.0,14.0,5.0,9.0,4.0,0.0,1.0,12.0,20.2,6.8,2.7199999999999998,60.4,12.0,7.0,10.0,-3.0,4.0,0.0,1.0,12.0,9.4,4.8,1.1600000000000001,36.0
2024-03-09_bournemouth_sheffield_united,2024-03-09,2024,Matchweek 28,28,Anthony Taylor,bournemouth,sheffield united,2,2,0,3.3,1.2,2.6,1.2,1.2,3.3,2.7,1.9,-1.3,0.8,0.7,-0.1,31.0,13.0,11.0,9.0,16.9,14.3,9.0,11.0,7.0,9.0,0.0,0.0,69,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,38.0,10225.0,2911.0,3388.0,1716.0,55.0,7.0,2.0,0.0,2.3,0.7,2.4,0.4,29.0,8.0,61.0,20.0,3.0,2.0,11.0,10.0,9.0,7.0,549.0,172.0,13.0,16.0,8.0,11.0,4.0,11.0,17.0,27.0,10.0,10.0,18.0,46.0,D,12,11,10,3,3,5,0,0,0,18.0,2.0,38,2.0999999999999996,1.4000000000000001,0.8000000000000003,-2.0,0.0,0.06451612903225806,0.15384615384615385,0.3548387096774194,0.6923076923076923,0.7518796992481203,0.19047619047619047,0.125,0.7044320516583504,0.17845611975344877,0.11711182858820077,0.6535947712418301,0.4166666666666667,0.6106870229007634,0.3893129770992367,1,1,14,6,13,20,-7,5.0,6.0,8.0,-2.0,1.0,2.0,2.0,5.0,15.8,4.0,1.7399999999999998,47.0,10.0,7.0,9.0,-2.0,3.0,1.0,1.0,10.0,8.8,4.4,0.9199999999999999,32.2
2024-03-09_crystal_palace_luton_town,2024-03-09,2024,Matchweek 28,28,Sunny Singh,crystal palace,luton town,1,1,0,2.7,0.8,2.7,0.8,0.8,2.7,0.4,1.6,-1.7,0.2,-0.6,0.6,21.0,8.0,4.0,2.0,16.5,11.9,2.0,4.0,1.0,3.0,0.0,0.0,49,51,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,31.0,27.0,6234.0,6902.0,2540.0,2859.0,13.0,13.0,1.0,1.0,2.2,0.3,1.8,0.5,17.0,4.0,39.0,13.0,2.0,2.0,12.0,27.0,13.0,11.0,366.0,371.0,19.0,14.0,12.0,7.0,12.0,7.0,31.0,21.0,3.0,21.0,26.0,21.0,D,20,11,8,6,2,3,0,0,0,13.0,2.0,-2,1.9000000000000001,1.9000000000000001,-1.2000000000000002,-2.0,0.0,0.047619047619047616,0.125,0.19047619047619047,0.25,0.5714285714285714,0.2631578947368421,0.23809523809523808,0.5327102803738317,0.24532710280373832,0.2219626168224299,0.5714285714285714,0.48780487804878053,0.5394736842105263,0.46052631578947373,1,1,16,10,12,16,-4,10.0,11.0,7.0,4.0,3.0,1.0,1.0,10.0,14.6,4.6,1.56,45.4,6.0,10.0,12.0,-2.0,1.0,3.0,1.0,6.0,11.2,4.2,1.12,49.2
2024-03-09_manchester_united_everton,2024-03-09,2024,Matchweek 28,28,Simon Hooper,manchester united,everton,2,0,2,2.7,1.6,1.1,1.6,1.6,2.7,1.0,3.3,-0.7,-1.6,1.0,1.3,13.0,23.0,6.0,6.0,17.6,16.9,6.0,8.0,6.0,6.0,1.0,0.0,51,49,1.0,1.0,2.0,0.0,2.0,0.0,6.0,12.0,24.0,18.0,6757.0,7261.0,2707.0,2916.0,13.0,22.0,0.0,0.0,1.0,0.8,0.8,1.3,11.0,14.0,30.0,38.0,4.0,0.0,11.0,15.0,8.0,6.0,416.0,395.0,15.0,13.0,11.0,8.0,5.0,10.0,20.0,23.0,7.0,13.0,24.0,8.0,H,13,11,5,8,1,2,0,0,1,-10.0,0.0,2,1.1,-0.5,-2.3,0.0,1.0,0.15384615384615385,0.0,0.46153846153846156,0.2608695652173913,0.5464480874316939,0.2777777777777778,0.25,0.5086901229334463,0.2585841458245019,0.2327257312420517,0.5988023952095809,0.46511627906976744,0.5628272251308901,0.43717277486910994,3,0,25,18,6,11,-5,10.0,11.0,6.0,5.0,3.0,1.0,1.0,10.0,13.6,5.6,1.4000000000000001,48.4,11.0,1.0,8.0,-7.0,3.0,2.0,0.0,11.0,13.0,2.2,0.9,38.0
2024-03-09_wolverhampton_wanderers_fulham,2024-03-09,2024,Matchweek 28,28,Tony Harrington,wolverhampton wanderers,fulham,2,1,1,0.8,2.6,0.8,2.6,2.6,0.8,2.3,0.9,0.2,-1.6,1.3,-0.1,8.0,23.0,3.0,6.0,16.3,14.1,6.0,3.0,5.0,2.0,0.0,0.0,48,52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,3.0,6728.0,8040.0,2051.0,2808.0,19.0,19.0,1.0,1.0,0.8,2.2,0.8,1.9,8.0,15.0,15.0,37.0,2.0,2.0,10.0,12.0,13.0,7.0,404.0,434.0,9.0,21.0,2.0,18.0,6.0,4.0,15.0,25.0,8.0,12.0,20.0,12.0,H,7,11,3,4,2,2,0,0,1,-15.0,-3.0,-4,-1.8,-1.8,1.4,3.0,0.0,0.25,0.043478260869565216,0.375,0.2608695652173913,0.4,0.29411764705882354,0.36363636363636365,0.37815975733063706,0.27805864509605666,0.3437815975733064,0.5128205128205129,0.5128205128205129,0.5,0.5,3,0,24,10,7,17,-10,9.0,9.0,7.0,2.0,3.0,0.0,2.0,9.0,13.0,4.2,1.42,57.6,10.0,5.0,9.0,-4.0,3.0,1.0,1.0,10.0,15.4,5.0,1.28,50.6
2024-03-10_aston_villa_tottenham_hotspur,2024-03-10,2024,Matchweek 28,28,Chris Kavanagh,aston villa,tottenham hotspur,0,4,-4,0.8,1.5,0.8,1.5,1.5,0.8,2.7,0.1,-0.8,2.5,-1.3,0.1,10.0,9.0,1.0,5.0,14.1,14.9,5.0,1.0,1.0,1.0,0.0,1.0,32,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,4849.0,10477.0,1670.0,3466.0,15.0,23.0,0.0,4.0,0.4,1.5,0.3,1.3,7.0,8.0,18.0,18.0,0.0,8.0,11.0,16.0,11.0,7.0,256.0,666.0,19.0,19.0,12.0,14.0,9.0,18.0,28.0,37.0,7.0,14.0,10.0,14.0,A,11,15,6,4,0,2,1,0,-1,1.0,-4.0,-36,-0.7,-0.7,2.6,0.0,-1.0,0.0,0.4444444444444444,0.1,0.5555555555555556,0.42016806722689076,0.25,0.3846153846153846,0.3983453347632909,0.2370154741841581,0.3646391910525509,0.7352941176470588,0.3225806451612903,0.695067264573991,0.30493273542600896,0,3,31,23,3,8,-5,6.0,9.0,13.0,-4.0,2.0,0.0,3.0,6.0,15.8,5.4,2.2800000000000002,54.2,5.0,12.0,8.0,4.0,1.0,2.0,2.0,5.0,13.0,5.0,1.5,61.8
2024-03-10_brighton_and_hove_albion_nottingham_forest,2024-03-10,2024,Matchweek 28,28,Michael Salisbury,brighton and hove albion,nottingham forest,1,0,1,0.4,0.7,0.4,0.7,0.7,0.4,1.3,0.3,-0.4,-0.7,1.3,0.3,10.0,9.0,3.0,4.0,17.5,19.3,4.0,3.0,4.0,3.0,1.0,0.0,63,37,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,8.0,9406.0,5368.0,3247.0,1969.0,13.0,15.0,0.0,0.0,0.2,0.6,0.5,0.2,6.0,6.0,19.0,16.0,0.0,0.0,19.0,15.0,8.0,4.0,631.0,331.0,9.0,13.0,5.0,5.0,5.0,8.0,14.0,21.0,18.0,8.0,19.0,17.0,H,14,14,6,3,4,4,0,0,1,1.0,-1.0,26,-0.29999999999999993,-0.29999999999999993,1.0,1.0,1.0,0.1,0.0,0.3,0.4444444444444444,0.5555555555555556,0.25,0.25,0.5263157894736842,0.23684210526315788,0.23684210526315788,0.6172839506172839,0.4444444444444444,0.5813953488372093,0.4186046511627907,3,0,27,9,5,18,-13,11.0,10.0,4.0,6.0,3.0,2.0,0.0,11.0,14.0,5.2,1.48,62.4,10.0,8.0,10.0,-2.0,3.0,1.0,1.0,10.0,10.8,4.4,1.7,44.8
2024-03-10_liverpool_manchester_city,2024-03-10,2024,Matchweek 28,28,Michael Oliver,liverpool,manchester city,1,1,0,2.7,1.6,1.9,1.6,1.6,2.7,1.6,2.0,-1.7,-0.6,0.6,0.8,18.0,10.0,5.0,6.0,19.0,18.6,6.0,6.0,5.0,5.0,0.0,0.0,53,47,1.0,0.0,1.0,0.0,1.0,0.0,8.0,7.0,19.0,16.0,9350.0,7934.0,3237.0,3057.0,20.0,22.0,0.0,1.0,1.4,1.5,1.1,0.8,10.0,9.0,28.0,19.0,1.0,2.0,11.0,17.0,9.0,14.0,516.0,458.0,23.0,15.0,15.0,13.0,12.0,12.0,35.0,27.0,15.0,13.0,14.0,21.0,D,6,10,7,4,0,3,0,0,0,8.0,-1.0,6,1.1,0.2999999999999998,-0.3999999999999999,0.0,0.0,0.05555555555555555,0.1,0.2777777777777778,0.6,0.3333333333333333,0.26666666666666666,0.45454545454545453,0.3160919540229885,0.25287356321839083,0.4310344827586207,0.6666666666666666,0.4,0.625,0.375,1,1,36,29,1,4,-3,13.0,16.0,6.0,10.0,4.0,1.0,0.0,13.0,26.2,10.6,3.7399999999999998,58.8,1.0,11.0,5.0,6.0,0.0,1.0,4.0,1.0,19.8,9.2,2.14,65.0
2024-03-10_west_ham_united_burnley,2024-03-10,2024,Matchweek 28,28,Darren England,west ham united,burnley,2,2,0,2.1,0.7,2.1,0.7,0.7,2.1,0.6,0.8,-0.1,0.3,-0.4,-1.2,22.0,11.0,4.0,4.0,14.8,24.8,4.0,4.0,3.0,2.0,0.0,0.0,52,48,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,12.0,44.0,5906.0,5839.0,2693.0,2041.0,23.0,23.0,0.0,0.0,0.9,0.6,0.6,0.5,12.0,8.0,37.0,18.0,3.0,2.0,18.0,12.0,6.0,5.0,351.0,316.0,16.0,17.0,11.0,10.0,10.0,9.0,26.0,26.0,9.0,5.0,16.0,30.0,D,11,18,4,4,2,4,0,0,0,11.0,0.0,4,1.4000000000000001,1.4000000000000001,-0.20000000000000007,1.0,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.5988023952095809,0.25,0.21052631578947367,0.5652658981033842,0.23599851245816286,0.19873558943845293,0.5882352941176471,0.47619047619047616,0.5526315789473685,0.4473684210526316,1,1,23,9,9,19,-10,6.0,7.0,11.0,-4.0,1.0,3.0,1.0,6.0,11.6,3.0,1.22,40.6,13.0,6.0,14.0,-8.0,4.0,1.0,0.0,13.0,7.8,3.2,0.9400000000000001,36.8
2024-03-11_chelsea_newcastle_united,2024-03-11,2024,Matchweek 28,28,John Brooks,chelsea,newcastle united,3,2,1,1.6,0.7,1.6,0.7,0.7,1.6,0.6,2.1,1.4,1.3,-1.4,-0.9,12.0,11.0,7.0,3.0,19.7,16.0,3.0,7.0,1.0,4.0,0.0,0.0,44,56,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,21.0,7.0,5924.0,8229.0,2260.0,2902.0,18.0,21.0,3.0,2.0,1.5,0.4,0.3,0.7,10.0,9.0,23.0,21.0,5.0,3.0,13.0,11.0,12.0,12.0,358.0,469.0,33.0,17.0,22.0,12.0,14.0,9.0,47.0,26.0,12.0,14.0,22.0,8.0,H,12,7,0,4,3,1,0,0,1,1.0,4.0,-12,0.9000000000000001,0.9000000000000001,-1.5,-3.0,0.0,0.25,0.18181818181818182,0.5833333333333334,0.2727272727272727,0.5235602094240838,0.25,0.2777777777777778,0.49799419006778256,0.23779222575736617,0.2642135841748513,0.6944444444444444,0.37037037037037035,0.6521739130434782,0.3478260869565217,3,0,21,11,10,14,-4,12.0,10.0,7.0,3.0,4.0,0.0,1.0,12.0,13.2,4.2,2.2399999999999998,60.8,9.0,11.0,14.0,-3.0,3.0,0.0,2.0,9.0,8.0,3.6,0.9199999999999999,48.0
2024-03-13_bournemouth_luton_town,2024-03-13,2024,Matchweek 17,17,Samuel Allison,bournemouth,luton town,4,3,1,2.3,2.0,2.3,2.0,2.0,2.3,2.5,2.9,1.7,1.0,-0.5,-1.1,24.0,8.0,9.0,4.0,15.5,8.4,4.0,9.0,1.0,5.0,0.0,0.0,59,41,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,14.0,30.0,7251.0,4230.0,2640.0,1811.0,33.0,19.0,3.0,3.0,1.9,2.1,0.7,1.5,22.0,8.0,44.0,15.0,7.0,6.0,21.0,9.0,7.0,5.0,378.0,233.0,17.0,17.0,12.0,10.0,5.0,5.0,22.0,22.0,13.0,13.0,16.0,38.0,H,16,11,11,3,1,2,0,0,1,16.0,5.0,18,0.2999999999999998,0.2999999999999998,-0.3999999999999999,-4.0,0.0,0.16666666666666666,0.375,0.375,0.5,0.6666666666666666,0.21052631578947367,0.17391304347826086,0.6342525399129173,0.20029027576197386,0.16545718432510886,0.6944444444444444,0.37037037037037035,0.6521739130434782,0.3478260869565217,3,0,17,10,6,15,-9,5.0,7.0,11.0,-4.0,1.0,2.0,2.0,5.0,17.6,5.2,1.8399999999999999,50.2,9.0,10.0,14.0,-4.0,2.0,3.0,0.0,9.0,10.4,4.2,1.4,47.6
2024-03-16_burnley_brentford,2024-03-16,2024,Matchweek 29,29,Darren Bond,burnley,brentford,2,1,1,2.8,1.1,2.0,1.1,1.1,2.8,0.7,2.1,-0.8,-0.1,-0.3,0.1,16.0,9.0,5.0,5.0,19.2,14.7,5.0,6.0,4.0,4.0,0.0,0.0,60,40,0.0,0.0,1.0,0.0,1.0,0.0,10.0,17.0,20.0,38.0,6318.0,4484.0,2270.0,2293.0,31.0,7.0,1.0,1.0,1.8,1.1,2.2,0.7,13.0,8.0,29.0,15.0,4.0,2.0,11.0,14.0,11.0,4.0,375.0,200.0,10.0,27.0,7.0,18.0,8.0,13.0,18.0,40.0,8.0,10.0,16.0,25.0,H,14,17,5,4,2,4,0,1,1,7.0,0.0,20,1.6999999999999997,0.8999999999999999,-1.4000000000000001,0.0,0.0,0.125,0.1111111111111111,0.3125,0.5555555555555556,0.3076923076923077,0.2777777777777778,0.46511627906976744,0.29287673824614513,0.2644026109166588,0.4427206508371961,0.5714285714285714,0.48780487804878053,0.5394736842105263,0.46052631578947373,3,0,8,10,19,17,2,5.0,5.0,11.0,-6.0,1.0,2.0,2.0,5.0,13.8,4.2,1.5,50.6,12.0,6.0,9.0,-3.0,4.0,0.0,1.0,12.0,9.4,4.8,1.06,37.4
2024-03-16_fulham_tottenham_hotspur,2024-03-16,2024,Matchweek 29,29,Robert Jones,fulham,tottenham hotspur,3,0,3,2.6,2.4,2.6,2.4,2.4,2.6,0.9,2.6,0.4,-2.4,0.9,-0.4,16.0,14.0,7.0,5.0,12.7,14.0,5.0,7.0,5.0,4.0,1.0,0.0,43,57,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,21.0,4.0,6898.0,7878.0,2490.0,3044.0,22.0,21.0,2.0,0.0,1.5,2.4,1.3,1.7,12.0,13.0,28.0,26.0,5.0,0.0,19.0,14.0,6.0,5.0,338.0,479.0,20.0,12.0,9.0,9.0,13.0,8.0,33.0,20.0,11.0,16.0,10.0,21.0,H,9,10,4,5,2,3,0,0,1,2.0,2.0,-14,0.20000000000000018,0.20000000000000018,-1.7000000000000002,1.0,1.0,0.1875,0.0,0.4375,0.35714285714285715,0.2857142857142857,0.2631578947368421,0.5128205128205129,0.2691120392228073,0.24786635191574355,0.483021608861449,0.6756756756756757,0.3846153846153846,0.6372549019607844,0.3627450980392157,3,0,28,23,5,10,-5,10.0,10.0,3.0,7.0,3.0,1.0,1.0,10.0,15.0,5.4,1.7200000000000002,48.8,8.0,10.0,11.0,-1.0,2.0,2.0,1.0,8.0,13.4,4.8,1.6799999999999997,60.0
